CreditScore,Savings,LoanRequested,City,Decision
566,43757,242121,Wilmington,0
738,31715,252735,Wilmington,0
438,32125,130377,Wilmington,0
352,48319,336909,Newark,0
819,41756,138422,Newark,1
487,90357,340518,Newark,0
600,59989,410044,Newark,0
602,49808,241299,Wilmington,0
666,36228,339779,Newark,0
477,78531,375088,Newark,0
540,37634,309904,Wilmington,0
754,62776,213504,Wilmington,1
488,29115,291792,Newark,0
571,55750,506522,Wilmington,0
663,80628,235071,Wilmington,1
552,80011,285939,Newark,0
705,37995,224521,Wilmington,0
772,42501,291353,Wilmington,0
688,56707,302523,Wilmington,0
369,20407,301210,Newark,0
404,81492,396157,Newark,0
653,44877,457411,Wilmington,0
520,77867,266287,Wilmington,0
337,42905,128254,Wilmington,0
722,35640,194403,Wilmington,0
829,52217,170802,Wilmington,1
347,26638,238650,Wilmington,0
722,57641,234931,Wilmington,0
439,42551,289339,Wilmington,0
773,38220,130882,Wilmington,1
814,50765,284120,Newark,0
780,71657,286618,Wilmington,1
789,43639,379722,Wilmington,0
829,73843,365391,Wilmington,0
424,40865,308835,Newark,0
442,62475,309763,Wilmington,0
350,15231,382808,Newark,0
392,46803,406191,Wilmington,0
532,57778,231575,Wilmington,0
356,45161,414972,Newark,0
646,55291,329738,Wilmington,0
625,42666,380388,Wilmington,0
376,61842,336633,Wilmington,0
463,46560,251879,Wilmington,0
628,65201,274664,Wilmington,0
598,2771,440396,Wilmington,0
399,30268,399598,Wilmington,0
413,27166,422798,Wilmington,0
308,44849,366214,Newark,0
346,50639,355421,Wilmington,0
459,59650,467318,Newark,0
686,67509,258835,Newark,1
395,95454,120062,Newark,1
627,52446,447163,Wilmington,0
699,42961,354499,Newark,0
779,50702,264135,Wilmington,0
446,3025,238338,Wilmington,0
552,63690,132620,Wilmington,0
406,59639,246255,Wilmington,0
747,79846,456388,Wilmington,0
444,54711,330101,Wilmington,0
725,48194,494370,Newark,0
436,47086,331793,Wilmington,0
764,38382,165518,Wilmington,0
801,94872,420009,Newark,0
760,47506,388538,Wilmington,0
734,56391,274587,Wilmington,0
645,52418,185059,Newark,1
660,61414,384538,Newark,0
826,40906,413337,Newark,0
615,66587,114237,Wilmington,0
706,35705,203107,Wilmington,0
344,62841,457503,Wilmington,0
505,36429,332600,Wilmington,0
680,59911,325363,Newark,0
619,49514,255430,Wilmington,0
338,18104,242258,Newark,0
439,82991,190306,Wilmington,0
341,43146,413721,Newark,0
791,26029,241510,Wilmington,0
833,46414,219715,Newark,0
433,51761,301766,Wilmington,0
609,32769,188814,Newark,0
465,27168,299837,Wilmington,0
308,48639,192005,Wilmington,0
755,83158,295023,Newark,1
407,64660,341743,Wilmington,0
690,60421,161470,Newark,1
837,77794,257012,Newark,1
634,67147,304014,Newark,0
815,46377,208780,Wilmington,0
315,76883,194524,Wilmington,0
644,77898,317602,Wilmington,0
420,35859,357047,Newark,0
477,39811,318710,Wilmington,0
410,46108,127450,Wilmington,0
507,68581,70387,Wilmington,1
672,89766,214772,Newark,1
529,78369,276995,Wilmington,0
669,72158,323295,Newark,0
305,48151,232135,Wilmington,0
597,34108,235551,Newark,0
767,45288,292056,Newark,0
621,72546,200666,Newark,1
498,14017,338323,Wilmington,0
627,27335,181824,Wilmington,0
768,58741,312303,Wilmington,0
678,39777,264612,Wilmington,0
413,46202,228096,Wilmington,0
614,23827,207385,Wilmington,0
384,89769,175292,Newark,1
609,37539,222249,Wilmington,0
491,38086,179404,Newark,0
473,49139,271542,Wilmington,0
842,34739,272628,Wilmington,0
797,68015,279264,Wilmington,0
320,46230,363812,Wilmington,0
302,67900,406655,Wilmington,0
554,31714,460591,Wilmington,0
782,34444,376814,Newark,0
667,46239,183062,Wilmington,1
645,63297,364807,Wilmington,0
463,36957,235627,Newark,0
602,48056,362990,Wilmington,0
702,37077,218185,Newark,0
546,35662,252258,Wilmington,0
517,38697,338420,Wilmington,0
326,16935,455674,Newark,0
740,53139,170114,Newark,1
463,45453,335369,Wilmington,0
702,39777,299325,Wilmington,0
729,44613,234299,Wilmington,0
312,72007,468645,Wilmington,0
315,40527,337708,Wilmington,0
762,45215,10000,Wilmington,1
570,20931,437186,Newark,0
842,57279,179202,Newark,1
342,33494,315602,Wilmington,0
556,28834,340264,Wilmington,0
736,67091,278806,Wilmington,0
793,30102,86630,Wilmington,1
323,50413,187154,Newark,0
611,51836,269762,Wilmington,0
816,56009,275931,Wilmington,0
540,37536,353886,Wilmington,0
402,41609,112734,Wilmington,0
446,36450,95239,Wilmington,0
593,60310,128996,Newark,0
302,-3951,274723,Wilmington,0
524,18132,74501,Wilmington,0
497,-5168,174369,Wilmington,0
440,27384,163812,Wilmington,0
702,28309,291901,Newark,0
412,37065,262870,Wilmington,0
721,51655,336986,Wilmington,0
833,71163,300034,Wilmington,0
650,70764,276501,Wilmington,0
329,46947,434161,Wilmington,0
542,14450,447231,Wilmington,0
772,64889,229768,Wilmington,1
755,42341,226574,Wilmington,0
722,105857,499486,Wilmington,0
725,13564,98147,Wilmington,0
370,77779,119282,Wilmington,0
558,65510,449228,Wilmington,0
492,34931,381277,Wilmington,0
715,42919,407123,Wilmington,0
704,89564,359207,Wilmington,0
753,51064,323235,Newark,0
519,37668,263404,Newark,0
355,70453,317576,Wilmington,0
506,32516,366250,Wilmington,0
419,64371,157779,Wilmington,0
519,45206,410614,Wilmington,0
327,54404,260320,Wilmington,0
551,26368,424903,Wilmington,0
416,75573,480465,Wilmington,0
827,25799,386213,Wilmington,0
689,62665,214999,Wilmington,1
693,46387,202154,Wilmington,0
421,73682,231069,Wilmington,0
837,5328,560653,Wilmington,0
590,23450,218409,Wilmington,0
585,25015,389628,Wilmington,0
340,16967,327708,Wilmington,0
782,19350,374437,Wilmington,0
797,48986,400814,Wilmington,0
372,16187,448391,Wilmington,0
531,35714,311912,Wilmington,0
709,49610,363272,Wilmington,0
825,56798,221997,Wilmington,1
471,92857,143730,Wilmington,0
651,19820,122124,Newark,0
709,51850,385108,Wilmington,0
481,73866,178711,Wilmington,0
704,68955,278728,Newark,0
314,49259,405557,Wilmington,0
633,62971,309039,Wilmington,0
587,23096,288397,Newark,0
467,60551,248516,Wilmington,0
787,89990,226047,Newark,1
680,88075,320717,Wilmington,1
735,59103,416262,Wilmington,0
786,40433,241447,Wilmington,0
795,53086,307586,Wilmington,0
782,30573,435811,Wilmington,0
634,65975,281122,Wilmington,0
644,50577,367888,Newark,0
431,41192,397925,Newark,0
404,37680,183235,Newark,0
356,29387,274814,Wilmington,0
683,79748,170190,Wilmington,1
603,-1702,274116,Wilmington,0
777,41038,232976,Newark,0
602,34581,247480,Wilmington,0
769,50678,453223,Wilmington,0
493,72739,147304,Wilmington,0
375,78847,308457,Wilmington,0
386,75683,124021,Wilmington,0
423,83305,403806,Newark,0
330,42684,325456,Wilmington,0
475,50787,274499,Newark,0
418,61570,353715,Newark,0
754,38441,275795,Wilmington,0
560,28875,332929,Newark,0
742,43802,163992,Wilmington,1
469,67013,77100,Newark,1
725,21983,407601,Wilmington,0
347,47536,176031,Wilmington,0
510,58027,388324,Wilmington,0
361,56212,389931,Wilmington,0
603,41959,243554,Wilmington,0
692,48080,89034,Wilmington,1
441,86600,354429,Wilmington,0
714,54807,395820,Wilmington,0
494,51426,186348,Wilmington,0
620,59943,318160,Wilmington,0
369,47747,343754,Wilmington,0
791,29334,226857,Wilmington,0
635,28399,410494,Newark,0
456,44876,135234,Wilmington,0
804,25965,334710,Wilmington,0
325,45108,144676,Newark,0
669,77900,249856,Wilmington,1
337,34885,288371,Wilmington,0
314,29211,232679,Wilmington,0
386,53002,348486,Wilmington,0
310,76037,268550,Wilmington,0
729,43848,157924,Wilmington,1
514,44954,387101,Wilmington,0
722,38086,187104,Wilmington,0
642,64878,211977,Wilmington,0
341,53158,160495,Wilmington,0
388,46839,289095,Wilmington,0
581,74070,256986,Wilmington,0
426,73272,381137,Wilmington,0
813,26351,178500,Newark,0
511,19611,376967,Newark,0
728,35708,249612,Wilmington,0
579,66713,291116,Wilmington,0
322,68076,286733,Newark,0
590,45300,156188,Newark,0
542,71827,416177,Newark,0
762,5670,401814,Newark,0
486,51677,280685,Wilmington,0
647,33917,268097,Wilmington,0
695,40350,378448,Newark,0
477,68952,450314,Wilmington,0
805,20055,164795,Wilmington,0
400,41875,155996,Wilmington,0
770,30738,410067,Wilmington,0
532,84447,226993,Wilmington,0
364,43992,207472,Newark,0
768,22868,211741,Wilmington,0
661,15939,347151,Wilmington,0
765,26047,397585,Wilmington,0
843,43039,180597,Newark,0
413,76743,347997,Newark,0
423,94552,324163,Wilmington,0
500,101972,262852,Wilmington,0
716,24143,227977,Wilmington,0
322,57118,106993,Wilmington,0
724,33834,359886,Wilmington,0
717,65071,249996,Newark,1
649,15199,367309,Wilmington,0
771,45233,421294,Newark,0
470,47252,176115,Wilmington,0
522,45621,360403,Wilmington,0
535,52343,372610,Newark,0
517,35110,321602,Wilmington,0
847,75507,307612,Wilmington,0
639,55629,556547,Wilmington,0
737,47495,192413,Newark,0
652,30855,308487,Wilmington,0
447,68524,292663,Wilmington,0
641,72703,206434,Wilmington,0
718,38479,339645,Wilmington,0
584,75177,371622,Wilmington,0
768,63563,381354,Wilmington,0
602,48609,327261,Wilmington,0
789,43272,81826,Wilmington,1
556,46897,156582,Wilmington,0
643,1853,296111,Wilmington,0
745,97843,425507,Wilmington,0
579,50609,274710,Newark,0
675,40155,314419,Wilmington,0
747,66732,315228,Wilmington,0
345,69778,330211,Wilmington,0
498,46099,281684,Wilmington,0
306,3661,405224,Wilmington,0
486,44281,234942,Wilmington,0
435,52284,157178,Wilmington,0
723,55766,154702,Wilmington,1
757,90468,348374,Wilmington,1
727,81135,417616,Wilmington,0
383,28544,317840,Newark,0
765,52331,222291,Wilmington,0
782,51593,180421,Wilmington,1
582,93256,424230,Wilmington,0
587,51412,505101,Wilmington,0
491,3680,264708,Wilmington,0
519,27689,402896,Wilmington,0
518,57400,370535,Wilmington,0
749,52760,447951,Wilmington,0
626,23580,245396,Wilmington,0
755,32403,228575,Wilmington,0
580,52834,313528,Newark,0
655,45888,341773,Wilmington,0
629,44172,109214,Wilmington,0
573,13008,142010,Wilmington,0
597,81833,283801,Wilmington,0
302,33506,368984,Wilmington,0
792,51677,312033,Newark,0
795,30960,373521,Wilmington,0
571,63873,158383,Newark,0
609,53187,180235,Newark,1
608,63712,419674,Newark,0
468,16226,358488,Newark,0
334,56046,209777,Wilmington,0
786,49615,332279,Wilmington,0
820,35736,347928,Wilmington,0
560,32131,125981,Newark,0
555,38711,338609,Wilmington,0
337,72813,196242,Wilmington,0
342,91023,68864,Newark,1
368,16482,458911,Wilmington,0
381,45076,275595,Wilmington,0
742,59220,553485,Wilmington,0
759,42000,376926,Newark,0
707,61015,295007,Newark,0
403,48833,264733,Wilmington,0
331,25155,345047,Newark,0
645,53384,339336,Wilmington,0
725,25136,229972,Wilmington,0
493,104181,153930,Newark,1
636,73264,256384,Wilmington,0
829,31220,382349,Wilmington,0
362,87752,417582,Wilmington,0
667,51109,253396,Wilmington,0
639,40648,274610,Wilmington,0
746,62670,75111,Wilmington,1
768,63207,271264,Wilmington,0
826,94182,170573,Wilmington,1
752,42877,311478,Wilmington,0
452,18489,320570,Wilmington,0
497,37350,323829,Wilmington,0
685,40334,325303,Wilmington,0
312,73094,240094,Newark,0
741,70284,486199,Wilmington,0
734,53348,189434,Newark,1
746,10613,186377,Newark,0
679,40798,315371,Newark,0
750,30730,241691,Wilmington,0
807,73815,323132,Wilmington,0
452,49398,403440,Wilmington,0
317,31074,321919,Wilmington,0
370,14168,339552,Wilmington,0
810,48759,135878,Wilmington,1
824,25545,258694,Wilmington,0
536,56361,287330,Wilmington,0
599,6404,234127,Wilmington,0
640,56290,99406,Wilmington,0
734,50090,259957,Wilmington,0
532,78637,49875,Newark,1
436,48690,379313,Newark,0
340,57187,450361,Wilmington,0
331,13475,382819,Wilmington,0
765,39979,439779,Wilmington,0
804,66327,404074,Newark,0
830,60212,290485,Wilmington,0
396,39492,220450,Wilmington,0
533,56425,122738,Newark,0
749,86075,340690,Wilmington,1
531,80640,244776,Newark,0
475,33992,461844,Newark,0
446,31671,255791,Newark,0
587,50154,326553,Wilmington,0
796,43188,323005,Wilmington,0
805,54509,243440,Wilmington,0
833,42590,350287,Wilmington,0
422,70258,311870,Wilmington,0
655,16892,448904,Newark,0
786,43989,358593,Newark,0
775,36786,390369,Wilmington,0
414,23967,303946,Wilmington,0
586,64717,384976,Newark,0
681,68250,390424,Wilmington,0
427,58417,251275,Wilmington,0
499,47788,216806,Wilmington,0
688,34308,182138,Wilmington,0
492,27044,335158,Wilmington,0
752,64428,432658,Wilmington,0
591,33084,489982,Wilmington,0
497,80826,454222,Wilmington,0
361,57948,255014,Wilmington,0
573,58514,233497,Wilmington,0
471,42635,413983,Newark,0
798,22415,260895,Wilmington,0
724,86335,437236,Wilmington,0
576,25664,388166,Newark,0
759,48425,191323,Wilmington,1
428,60403,223233,Wilmington,0
345,66743,280275,Wilmington,0
410,24368,218680,Newark,0
522,44844,222821,Wilmington,0
346,37856,337002,Wilmington,0
722,55891,386085,Wilmington,0
566,48240,231024,Newark,0
311,64538,276305,Newark,0
679,90610,190439,Newark,1
451,51214,311527,Newark,0
307,45540,268029,Wilmington,0
685,55631,231393,Wilmington,0
594,50592,426375,Newark,0
522,92712,236460,Wilmington,0
664,59927,366893,Wilmington,0
548,61481,367858,Wilmington,0
519,38635,344600,Wilmington,0
654,58597,390493,Wilmington,0
390,36989,367274,Newark,0
355,74645,380473,Wilmington,0
450,34046,304437,Newark,0
441,49909,262698,Newark,0
779,75974,351237,Wilmington,0
578,49181,339823,Wilmington,0
661,52741,223622,Newark,0
773,52238,435747,Wilmington,0
481,81270,377996,Newark,0
359,64633,305161,Wilmington,0
541,72631,304806,Wilmington,0
411,20593,140538,Newark,0
779,54182,114880,Wilmington,1
305,31263,406815,Wilmington,0
813,97838,324890,Wilmington,1
630,57898,303631,Wilmington,0
341,34589,289977,Wilmington,0
359,71772,291074,Wilmington,0
564,82495,186976,Newark,0
764,85750,242488,Newark,1
742,74780,262522,Wilmington,1
631,68756,313343,Wilmington,0
492,70140,233008,Wilmington,0
528,91878,323015,Wilmington,0
827,39564,267999,Wilmington,0
493,61070,349408,Newark,0
785,39012,93587,Wilmington,1
847,50060,252530,Newark,0
813,83709,566451,Wilmington,0
301,34646,188497,Newark,0
816,58190,316891,Wilmington,0
516,45665,342926,Newark,0
805,70827,206436,Newark,1
823,55547,297268,Newark,0
806,99250,128682,Wilmington,1
498,45390,211626,Wilmington,0
312,21988,348115,Wilmington,0
661,30811,391118,Newark,0
831,61454,257224,Newark,0
304,26791,322852,Newark,0
346,18183,445103,Newark,0
758,-3963,402255,Wilmington,0
524,70638,185975,Wilmington,0
323,50857,320552,Wilmington,0
307,35478,316853,Wilmington,0
559,42551,203460,Wilmington,0
509,59199,261962,Wilmington,0
643,53365,271653,Newark,0
410,37154,333561,Wilmington,0
476,94010,387675,Wilmington,0
556,45115,220672,Wilmington,0
470,32066,82925,Wilmington,0
463,93295,367146,Wilmington,0
612,59248,493439,Wilmington,0
502,4912,372632,Wilmington,0
320,47391,280604,Newark,0
795,32154,376937,Wilmington,0
796,62610,404840,Wilmington,0
677,36827,544433,Wilmington,0
588,71349,442017,Wilmington,0
794,32929,212650,Wilmington,0
382,44578,340950,Wilmington,0
763,48297,327396,Wilmington,0
773,16925,454317,Wilmington,0
543,19156,281600,Wilmington,0
602,66301,267149,Wilmington,0
370,4146,239782,Wilmington,0
314,8327,117768,Wilmington,0
447,59704,229363,Wilmington,0
750,61441,338511,Wilmington,0
364,43763,208739,Newark,0
533,15866,288148,Wilmington,0
667,69121,369907,Wilmington,0
807,35199,164781,Wilmington,0
510,66692,172100,Wilmington,0
531,77366,145543,Wilmington,0
562,32835,131882,Wilmington,0
817,41578,399482,Newark,0
787,86106,413212,Wilmington,0
691,64898,139370,Wilmington,1
740,50424,422296,Wilmington,0
358,69583,121595,Wilmington,0
566,8890,327820,Wilmington,0
511,46445,379407,Wilmington,0
503,24861,259767,Newark,0
327,35072,223446,Wilmington,0
420,62850,284107,Wilmington,0
312,67051,309800,Newark,0
770,28406,363576,Wilmington,0
405,32595,420370,Wilmington,0
690,65254,241919,Wilmington,1
762,96062,274563,Wilmington,1
527,31246,268299,Wilmington,0
559,47023,1190,Wilmington,1
625,37692,377535,Wilmington,0
436,44250,313400,Wilmington,0
546,78878,170907,Wilmington,0
381,56730,278608,Wilmington,0
488,41097,193790,Wilmington,0
544,81777,309855,Wilmington,0
628,40196,271169,Wilmington,0
523,23466,238399,Wilmington,0
630,79986,271233,Wilmington,0
694,47734,399173,Wilmington,0
628,53167,277343,Wilmington,0
655,16597,295515,Wilmington,0
734,61781,345093,Newark,0
669,37798,480677,Wilmington,0
306,49403,251561,Wilmington,0
516,84230,211438,Newark,0
582,43517,300860,Wilmington,0
630,54070,268031,Wilmington,0
826,46083,199483,Newark,0
578,44159,390965,Newark,0
529,41166,458193,Wilmington,0
675,85726,292398,Wilmington,1
640,129715,383858,Newark,1
525,72325,142984,Wilmington,0
526,50158,187908,Newark,0
307,39400,392499,Newark,0
687,75106,296660,Wilmington,1
626,2828,389191,Newark,0
556,27454,436819,Wilmington,0
559,104865,445555,Wilmington,0
592,60990,335271,Wilmington,0
728,64940,246774,Newark,1
724,42765,428782,Newark,0
460,32558,189482,Newark,0
712,46676,195332,Wilmington,0
710,68330,322761,Wilmington,0
305,74291,356067,Wilmington,0
536,67381,315687,Wilmington,0
776,22012,325708,Wilmington,0
642,30819,384481,Wilmington,0
392,82540,304879,Wilmington,0
338,49877,432759,Wilmington,0
664,74410,189351,Newark,1
787,70116,228587,Newark,1
734,43945,422883,Wilmington,0
552,48819,202499,Newark,0
375,32108,213880,Wilmington,0
786,46689,168347,Wilmington,1
779,42801,315903,Newark,0
488,50015,375986,Wilmington,0
355,70683,219566,Wilmington,0
563,62332,371863,Wilmington,0
500,38038,295601,Wilmington,0
394,48043,226471,Newark,0
460,65032,214757,Wilmington,0
403,35663,294841,Newark,0
704,65315,122206,Wilmington,1
456,10607,337476,Wilmington,0
817,50192,557345,Wilmington,0
518,14181,306743,Newark,0
847,61313,396029,Wilmington,0
703,54816,332214,Newark,0
335,50131,371064,Wilmington,0
382,66537,266252,Wilmington,0
554,70475,356999,Wilmington,0
631,45522,387775,Wilmington,0
772,25969,344454,Wilmington,0
537,20658,192316,Newark,0
354,28003,255617,Newark,0
610,47083,290089,Wilmington,0
579,81451,252467,Newark,0
716,78440,240680,Wilmington,1
698,56008,273476,Newark,0
395,45471,445420,Wilmington,0
365,76233,295956,Wilmington,0
828,47361,366207,Wilmington,0
352,85157,384611,Wilmington,0
576,45456,356466,Wilmington,0
680,46039,357085,Wilmington,0
479,26181,369518,Wilmington,0
748,36692,158390,Newark,0
710,14986,320139,Wilmington,0
456,79533,147531,Wilmington,0
795,61525,308314,Wilmington,0
632,26675,312682,Newark,0
638,51867,323325,Wilmington,0
704,55553,326562,Wilmington,0
575,45051,264557,Wilmington,0
373,26445,332333,Wilmington,0
735,67039,283948,Wilmington,0
619,78674,267433,Wilmington,0
658,35238,68480,Newark,1
528,56962,317311,Wilmington,0
510,82164,130282,Wilmington,0
690,35830,278297,Wilmington,0
561,29692,425622,Wilmington,0
503,49165,222544,Wilmington,0
813,54433,379929,Wilmington,0
818,50406,327334,Wilmington,0
781,35837,75778,Wilmington,1
348,45343,277793,Wilmington,0
792,40064,323677,Wilmington,0
738,28587,268456,Wilmington,0
601,39225,329776,Wilmington,0
614,51490,164744,Wilmington,0
644,15826,417796,Wilmington,0
462,89091,317239,Newark,0
765,70883,364615,Wilmington,0
427,95851,15476,Wilmington,1
651,73855,219538,Wilmington,1
540,55697,332772,Wilmington,0
821,81040,295114,Wilmington,1
584,69942,438905,Wilmington,0
841,80401,400938,Wilmington,0
317,61265,305212,Wilmington,0
517,15588,179444,Wilmington,0
648,47768,286527,Newark,0
539,61903,240839,Newark,0
843,42779,327150,Wilmington,0
365,44520,236150,Wilmington,0
772,80615,383503,Wilmington,0
598,63938,169317,Wilmington,0
393,54661,433012,Wilmington,0
434,17450,308061,Wilmington,0
694,61777,214067,Newark,1
607,49595,524635,Wilmington,0
361,61105,507639,Wilmington,0
820,52341,353497,Wilmington,0
666,64294,386196,Wilmington,0
838,61273,397623,Newark,0
501,97581,338301,Wilmington,0
757,27686,550576,Wilmington,0
567,5645,319242,Wilmington,0
835,46361,405687,Newark,0
791,53045,305104,Newark,0
599,49212,335301,Wilmington,0
605,64054,239579,Wilmington,0
732,43697,41122,Wilmington,1
531,64858,266455,Newark,0
319,70680,254111,Wilmington,0
530,48472,397759,Wilmington,0
440,67074,222552,Wilmington,0
783,62862,334593,Wilmington,0
441,62395,69771,Wilmington,1
325,41917,238932,Wilmington,0
684,75967,135229,Wilmington,1
769,53907,412618,Wilmington,0
406,27136,374738,Wilmington,0
431,40574,488063,Wilmington,0
551,17583,362223,Wilmington,0
509,2193,249993,Wilmington,0
481,35305,236682,Wilmington,0
820,49737,406309,Wilmington,0
771,40622,243155,Wilmington,0
701,37377,276085,Wilmington,0
692,97270,568876,Wilmington,0
670,60889,255996,Newark,0
426,50798,491089,Wilmington,0
309,36915,405297,Wilmington,0
604,70847,117411,Wilmington,0
563,38278,171429,Wilmington,0
442,41513,241593,Newark,0
683,75142,389940,Wilmington,0
387,22480,222598,Wilmington,0
368,31001,327431,Wilmington,0
405,60332,311334,Wilmington,0
808,69308,333512,Newark,0
623,69442,409752,Wilmington,0
564,49433,283065,Wilmington,0
757,39418,173692,Wilmington,0
425,23480,236081,Wilmington,0
301,16255,353731,Wilmington,0
544,34123,279535,Newark,0
835,27241,178253,Wilmington,0
370,96316,307670,Wilmington,0
649,82541,219055,Wilmington,0
746,10047,171008,Wilmington,0
732,39760,390510,Wilmington,0
794,77965,209319,Newark,1
818,46469,299071,Wilmington,0
738,59634,294691,Wilmington,0
424,42196,133754,Wilmington,0
801,66971,365245,Wilmington,0
782,8969,280014,Newark,0
564,64183,262755,Wilmington,0
724,48087,388275,Wilmington,0
806,62670,308455,Newark,0
542,43944,344222,Wilmington,0
475,83466,273838,Wilmington,0
761,60508,182181,Wilmington,1
388,51565,314694,Newark,0
543,27772,452315,Wilmington,0
636,74512,252831,Newark,1
807,56002,224736,Wilmington,0
778,78177,304433,Wilmington,1
379,21896,377310,Wilmington,0
496,43358,376415,Wilmington,0
418,70286,454291,Wilmington,0
643,45463,208283,Newark,0
735,51784,408872,Wilmington,0
610,53864,137030,Wilmington,0
528,19267,195267,Wilmington,0
832,94176,201249,Wilmington,1
736,29340,336367,Newark,0
436,35314,227897,Newark,0
358,75561,393841,Wilmington,0
584,56193,379433,Wilmington,0
413,60881,275959,Wilmington,0
441,19820,307256,Newark,0
311,81924,161226,Wilmington,0
646,49916,287956,Wilmington,0
484,34057,383073,Newark,0
517,35409,439811,Wilmington,0
549,33247,325125,Newark,0
611,34036,227569,Newark,0
390,30295,226843,Wilmington,0
660,60781,279694,Newark,0
477,70446,224046,Wilmington,0
303,48936,165664,Wilmington,0
628,60129,307959,Wilmington,0
443,73129,279170,Newark,0
486,42361,495694,Wilmington,0
800,42065,155515,Wilmington,1
580,39365,318716,Wilmington,0
543,20756,78082,Wilmington,0
395,80289,436469,Wilmington,0
689,49909,139060,Wilmington,1
699,73180,341857,Wilmington,0
625,59364,146147,Wilmington,0
